,image,reds,greens,blues,blacks
2746,clean7958.png,67607,0,223,277770
2747,clean0795.png,93506,5637,56628,189829
2748,clean5966.png,155317,14065,23236,152982
2749,clean3524.png,95887,2132,0,247581
2750,clean4370.png,29869,0,0,315731
2751,clean4584.png,135696,25601,8042,176261
2752,clean6252.png,120195,0,0,225405
2753,clean3686.png,110255,6489,894,227962
2754,clean7334.png,40658,21029,41404,242509
2755,clean6168.png,54780,3472,4190,283158
2756,clean5087.png,8927,15628,4978,316067
2757,clean3155.png,68223,590,3796,272991
2758,clean9267.png,102977,4668,0,237955
2759,clean3800.png,27672,14099,2796,301033
2760,clean4575.png,16943,11364,543,316750
2761,clean9559.png,111212,0,0,234388
2762,clean6227.png,148049,3812,5984,187755
2763,clean3684.png,53769,1069,0,290762
2764,clean4902.png,36957,0,0,308643
2765,clean4661.png,98553,11112,1059,234876
2766,clean4671.png,21165,3861,134263,186311
2767,clean8481.png,6946,0,557,338097
2768,clean0659.png,74714,4410,0,266476
2769,clean7076.png,115249,0,0,230351
2770,clean0471.png,79733,0,691,265176
2771,clean2491.png,29976,12394,3037,300193
2772,clean5480.png,136412,305,973,207910
2773,clean4864.png,49824,7433,4139,284204
2774,clean1446.png,31161,4733,0,309706
2775,clean3467.png,109550,1954,2357,231739
2776,clean0750.png,264,8351,2755,334230
2777,clean4732.png,86868,12930,2644,243158
2778,clean4787.png,68803,5096,0,271701
2779,clean4899.png,137697,0,0,207903
2780,clean4776.png,42403,0,0,303197
2781,clean4984.png,154116,0,6463,185021
2782,clean5224.png,75921,4278,0,265401
2783,clean6105.png,48100,15659,21124,260717
2784,clean4608.png,34631,0,528,310441
2785,clean1844.png,78463,4692,4052,258393
2786,clean0262.png,76062,20185,0,249353
2787,clean8187.png,94383,207,0,251010
2788,clean2748.png,144332,2253,529,198486
2789,clean2488.png,8185,20982,17149,299284
2790,clean6367.png,61910,0,0,283690
2791,clean5476.png,98526,0,1175,245899
2792,clean3996.png,56626,15781,92942,180251
2793,clean1789.png,57592,14036,490,273482
2794,clean2675.png,83241,8048,3723,250588
2795,clean8612.png,143207,4075,1806,196512
2796,clean0863.png,40224,3053,1908,300415
2797,clean2716.png,101379,3107,9921,231193
2798,clean6507.png,25858,0,0,319742
2799,clean4612.png,96578,0,497,248525
2800,clean5607.png,14633,28774,2479,299714
2801,clean1330.png,55766,2501,0,287333
2802,clean4054.png,2,2341,0,343257
2803,clean6044.png,25176,0,340,320084
2804,clean1632.png,23400,59683,23524,238993
2805,clean3174.png,10947,8959,0,325694
2806,clean7259.png,46392,2302,0,296906
2807,clean8543.png,25156,3275,6345,310824
2808,clean2303.png,92931,17638,1548,233483
2809,clean6034.png,59551,0,0,286049
2810,clean1337.png,89119,0,269,256212
2811,clean9262.png,84703,755,3382,256760
2812,clean6884.png,8892,13121,5290,318297
2813,clean4226.png,46294,17109,1703,280494
2814,clean8484.png,98853,12530,2464,231753
2815,clean7984.png,35958,7442,733,301467
2816,clean0500.png,65365,21071,9370,249794
2817,clean3256.png,103572,785,207,241036
2818,clean5164.png,58909,1719,0,284972
2819,clean6886.png,87691,20648,5088,232173
2820,clean0727.png,37909,9778,2005,295908
2821,clean3422.png,92869,10124,0,242607
2822,clean9324.png,118231,464,0,226905
2823,clean7655.png,19516,27757,85223,213104
2824,clean9290.png,93033,427,1003,251137
2825,clean4187.png,41008,0,0,304592
2826,clean4871.png,106883,2681,0,236036
2827,clean9449.png,54976,27858,0,262766
2828,clean9609.png,82296,6532,0,256772
2829,clean1504.png,116409,0,0,229191
2830,clean5030.png,140434,9326,64883,130957
2831,clean7146.png,96428,4374,2326,242472
2832,clean8756.png,79584,14077,248,251691
2833,clean6126.png,138118,8568,57395,141519
2834,clean7823.png,26825,11008,0,307767
2835,clean7525.png,64770,0,0,280830
2836,clean9280.png,44925,22980,13138,264557
2837,clean0809.png,0,25306,0,320294
2838,clean0588.png,4443,35331,2037,303789
2839,clean6690.png,116301,10666,0,218633
2840,clean5317.png,48958,7259,34698,254685
2841,clean6003.png,94561,13582,0,237457
2842,clean0193.png,40789,2427,0,302384
2843,clean2134.png,24823,6722,5215,308840
2844,clean7843.png,153826,0,1054,190720
2845,clean3540.png,128081,759,252,216508
2846,clean7338.png,59591,11222,0,274787
2847,clean2217.png,118395,14194,0,213011
2848,clean6001.png,82840,19497,0,243263
2849,clean6203.png,142813,1610,2528,198649
2850,clean0212.png,88294,1337,619,255350
2851,clean0694.png,86190,293,0,259117
2852,clean1996.png,93867,11686,1925,238122
2853,clean8932.png,26391,11708,14401,293100
2854,clean1611.png,55386,11906,414,277894
2855,clean5825.png,26074,27012,121563,170951
2856,clean9193.png,107069,743,1556,236232
2857,clean8431.png,88113,11226,8881,237380
2858,clean9565.png,97413,18203,1093,228891
2859,clean8715.png,155143,3937,3170,183350
2860,clean2125.png,107434,2666,771,234729
2861,clean6615.png,95600,22658,40169,187173
2862,clean2367.png,11624,2353,1417,330206
2863,clean3967.png,23925,25758,31259,264658
2864,clean8434.png,9753,0,0,335847
2865,clean0208.png,94484,26075,36018,189023
2866,clean5614.png,53645,9649,4150,278156
2867,clean1150.png,63658,11989,16451,253502
2868,clean1506.png,126833,0,0,218767
2869,clean9346.png,105256,0,0,240344
2870,clean3073.png,14302,0,0,331298
2871,clean7216.png,26864,207,331,318198
2872,clean1385.png,94058,4789,0,246753
2873,clean6970.png,33411,2239,0,309950
2874,clean1240.png,105265,5173,5409,229753
2875,clean7463.png,42837,20054,4489,278220
2876,clean3909.png,50201,405,0,294994
2877,clean6086.png,84775,0,478,260347
2878,clean6851.png,114713,1731,886,228270
2879,clean7411.png,35856,10304,10046,289394
2880,clean4906.png,107480,12036,34617,191467
2881,clean6487.png,135574,8631,3301,198094
2882,clean3748.png,55215,1848,0,288537
2883,clean5752.png,50650,16794,5630,272526
2884,clean6305.png,60200,12292,10138,262970
2885,clean6674.png,129450,4966,15536,195648
2886,clean5666.png,2788,3022,0,339790
2887,clean3193.png,39553,808,763,304476
2888,clean4686.png,9747,0,166,335687
2889,clean3638.png,110949,6775,3092,224784
2890,clean9544.png,69882,10552,2829,262337
2891,clean4940.png,129163,1979,3276,211182
2892,clean6581.png,27074,0,1873,316653
2893,clean5655.png,16965,0,0,328635
2894,clean2540.png,10658,2116,757,332069
2895,clean5999.png,66657,5027,22060,251856
2896,clean5894.png,110675,4903,769,229253
2897,clean1376.png,27587,0,43902,274111
2898,clean1574.png,18054,24144,10046,293356
2899,clean9042.png,41285,14430,542,289343
2900,clean1874.png,69509,0,1028,275063
2901,clean5490.png,3033,14046,2079,326442
2902,clean1871.png,30214,10280,237,304869
2903,clean1824.png,58482,4596,455,282067
2904,clean1086.png,109611,6420,795,228774
2905,clean8420.png,94816,31353,34830,184601
2906,clean1098.png,134702,0,2116,208782
2907,clean1291.png,12006,0,0,333594
2908,clean2611.png,85285,8634,1002,250679
2909,clean1768.png,473,8271,687,336169
2910,clean4498.png,1400,14621,3904,325675
2911,clean2802.png,56786,738,4263,283813
2912,clean8088.png,22061,0,0,323539
2913,clean2834.png,82004,4806,775,258015
2914,clean8916.png,127417,4689,4958,208536
2915,clean8599.png,33872,23702,2190,285836
2916,clean0347.png,55859,3881,0,285860
2917,clean1123.png,28999,16085,0,300516
2918,clean9320.png,38416,3304,75986,227894
2919,clean8472.png,37775,2753,0,305072
2920,clean0703.png,86011,3128,0,256461
2921,clean5740.png,20210,20815,21246,283329
2922,clean3339.png,46880,0,2992,295728
2923,clean3160.png,140569,15813,29825,159393
2924,clean7868.png,16293,27414,9567,292326
2925,clean2160.png,45651,8792,1838,289319
2926,clean4465.png,18732,0,0,326868
2927,clean7993.png,114942,0,0,230658
2928,clean1229.png,24896,942,0,319762
2929,clean6337.png,162806,0,0,182794
2930,clean6125.png,75796,16352,6059,247393
2931,clean3981.png,59110,390,2669,283431
2932,clean1566.png,78287,681,0,266632
2933,clean2326.png,1606,8533,0,335461
2934,clean1586.png,27567,3849,0,314184
2935,clean0756.png,70612,4518,5483,264987
2936,clean6905.png,48980,4474,498,291648
2937,clean3489.png,11747,6304,525,327024
2938,clean0336.png,65087,2799,580,277134
2939,clean5251.png,31302,8499,596,305203
2940,clean5373.png,48138,2778,2171,292513
2941,clean1612.png,151134,5203,13879,175384
2942,clean6893.png,37566,31086,2811,274137
2943,clean9090.png,44071,3248,0,298281
2944,clean5205.png,159057,1141,0,185402
2945,clean0487.png,128551,2103,2299,212647
2946,clean0764.png,47346,5134,230,292890
2947,clean0332.png,78140,3830,714,262916
2948,clean7175.png,76890,23774,9087,235849
2949,clean5439.png,11155,4673,2581,327191
2950,clean9739.png,88010,4659,33279,219652
2951,clean4483.png,55995,8529,3612,277464
2952,clean1140.png,133415,18001,21806,172378
2953,clean5593.png,51148,4554,0,289898
2954,clean6457.png,76529,478,0,268593
2955,clean7008.png,138234,6064,924,200378
2956,clean2127.png,94616,0,0,250984
2957,clean9641.png,89097,6760,52155,197588
2958,clean8750.png,180,47903,25973,271544
2959,clean2066.png,28305,18837,10001,288457
2960,clean7436.png,71806,12504,0,261290
2961,clean2157.png,34001,4735,1812,305052
2962,clean4072.png,40648,0,0,304952
2963,clean1861.png,84695,5589,811,254505
2964,clean0757.png,17023,3097,2320,323160
2965,clean4391.png,5280,1179,0,339141
2966,clean2239.png,75924,2202,1221,266253
2967,clean7298.png,106825,2433,2684,233658
2968,clean1577.png,17614,12893,6333,308760
2969,clean1009.png,75505,17249,0,252846
2970,clean3727.png,36369,6569,1457,301205
2971,clean1669.png,99750,7933,1250,236667
2972,clean1944.png,66867,12629,4599,261505
2973,clean9647.png,109172,0,245,236183
2974,clean4213.png,30491,6306,0,308803
2975,clean8900.png,34522,15596,7009,288473
2976,clean0558.png,47132,5226,4450,288792
2977,clean2055.png,129625,6677,40101,169197
2978,clean5494.png,136201,0,0,209399
2979,clean7905.png,14043,2507,594,328456
2980,clean0990.png,30345,27117,63383,224755
2981,clean9484.png,74351,17976,8119,245154
2982,clean9515.png,4248,19178,9596,312578
2983,clean6447.png,51279,3872,0,290449
2984,clean4781.png,94653,3069,0,247878
2985,clean0409.png,35867,27402,8170,274161
2986,clean0882.png,85367,0,2882,257351
2987,clean8444.png,15622,14644,0,315334
2988,clean0392.png,27588,22058,123398,172556
2989,clean9461.png,29925,0,0,315675
2990,clean2661.png,4130,7070,0,334400
2991,clean8318.png,21276,24715,0,299609
2992,clean6477.png,109132,6997,30868,198603
2993,clean8913.png,80405,13958,9273,241964
2994,clean8745.png,1096,7879,1551,335074
2995,clean6751.png,138744,15109,31966,159781
2996,clean2723.png,3021,604,0,341975
2997,clean6415.png,100568,2580,672,241780
2998,clean4548.png,0,0,1373,344227
2999,clean9319.png,13723,0,0,331877
3000,clean9512.png,157648,8409,11785,167758
3001,clean4389.png,13315,29173,27270,275842
3002,clean9566.png,83272,0,0,262328
3003,clean1073.png,100985,26048,3692,214875
3004,clean9628.png,99048,4105,3962,238485
3005,clean8298.png,31149,230,0,314221
3006,clean8541.png,108482,6526,3997,226595
3007,clean2093.png,88195,1497,8801,247107
3008,clean2537.png,23186,308,2166,319940
3009,clean0662.png,71584,14885,7153,251978
3010,clean5527.png,56292,11980,719,276609
3011,clean3390.png,45822,6571,673,292534
3012,clean6762.png,15182,4444,0,325974
3013,clean3573.png,158040,1296,405,185859
3014,clean5755.png,6731,4088,5553,329228
3015,clean3107.png,2871,46979,20174,275576
3016,clean3418.png,37464,9485,339,298312
3017,clean7629.png,71487,4833,2642,266638
3018,clean6866.png,14374,13008,6472,311746
3019,clean7717.png,93121,13912,21536,217031
3020,clean6950.png,141526,9977,8854,185243
3021,clean8335.png,3179,22635,84016,235770
3022,clean9738.png,123560,423,2106,219511
3023,clean3080.png,18370,5469,260,321501
3024,clean4967.png,88121,0,0,257479
3025,clean8361.png,136339,0,2541,206720
3026,clean2799.png,12388,5774,861,326577
3027,clean7275.png,4425,0,0,341175
3028,clean1464.png,61179,22444,645,261332
3029,clean7390.png,18211,2622,0,324767
3030,clean2590.png,80987,28076,49564,186973
3031,clean3293.png,46881,625,529,297565
3032,clean0587.png,89401,0,0,256199
3033,clean3580.png,57285,10504,2588,275223
3034,clean8087.png,2532,0,0,343068
3035,clean0584.png,13736,34945,39524,257395
3036,clean2252.png,84582,1937,0,259081
3037,clean1721.png,123777,9881,1197,210745
3038,clean5997.png,24967,1845,165,318623
3039,clean4220.png,79835,893,3491,261381
3040,clean5057.png,125150,0,0,220450
3041,clean1781.png,154134,9056,23493,158917
3042,clean7256.png,102969,356,0,242275
3043,clean7549.png,1922,8876,87194,247608
3044,clean2192.png,55375,10451,17065,262709
3045,clean2522.png,8564,0,0,337036
3046,clean6385.png,73493,697,1474,269936
3047,clean8071.png,45073,1145,5510,293872
3048,clean7565.png,137975,11361,2314,193950
3049,clean7803.png,17875,21112,6957,299656
3050,clean2301.png,62135,1480,793,281192
3051,clean6796.png,47757,5521,1333,290989
3052,clean8103.png,51516,16280,3855,273949
3053,clean3210.png,63722,5738,0,276140
3054,clean9358.png,134983,4809,1788,204020
3055,clean5293.png,8737,20868,15682,300313
3056,clean3231.png,46740,6225,2552,290083
3057,clean5751.png,53526,1714,0,290360
3058,clean6131.png,98519,17405,7802,221874
3059,clean0775.png,12090,47287,5234,280989
3060,clean1430.png,60362,8579,1749,274910
3061,clean0179.png,58301,0,3490,283809
3062,clean0322.png,69010,36594,46814,193182
3063,clean4530.png,140564,7384,8993,188659
3064,clean3171.png,98296,417,1148,245739
3065,clean6831.png,56776,1566,4631,282627
3066,clean0018.png,37333,301,0,307966
3067,clean0859.png,141885,899,0,202816
3068,clean1431.png,23167,0,230,322203
3069,clean0228.png,4582,17440,2415,321163
3070,clean0388.png,41196,14272,2895,287237
3071,clean6571.png,143757,6302,3966,191575
3072,clean4403.png,96373,6046,9372,233809
3073,clean7347.png,34109,0,2411,309080
3074,clean3830.png,40750,3497,0,301353
3075,clean8200.png,146711,18623,19516,160750
3076,clean6927.png,97213,1322,678,246387
3077,clean9534.png,7017,15201,8116,315266
3078,clean8732.png,128192,3461,5745,208202
3079,clean0002.png,131,8573,14774,322122
3080,clean8945.png,13702,17649,15627,298622
3081,clean3483.png,84447,1708,15781,243664
3082,clean9746.png,129173,1556,0,214871
3083,clean3545.png,122577,21008,11176,190839
3084,clean1520.png,8676,4885,546,331493
3085,clean6801.png,123826,12790,10367,198617
3086,clean2267.png,15441,0,349,329810
3087,clean6429.png,86149,3721,3259,252471
3088,clean2299.png,69254,1724,0,274622
3089,clean3402.png,70347,14578,0,260675
3090,clean6062.png,45062,350,0,300188
3091,clean2697.png,3032,15949,344,326275
3092,clean0633.png,70700,10463,6858,257579
3093,clean9683.png,71068,13725,4886,255921
3094,clean9613.png,54911,25712,12768,252209
3095,clean1907.png,65536,6446,176441,97177
3096,clean2427.png,11191,9967,0,324442
3097,clean2221.png,126878,0,0,218722
3098,clean5043.png,60657,0,0,284943
3099,clean3279.png,107965,270,5435,231930
3100,clean2830.png,11598,22722,5491,305789
3101,clean1727.png,1800,22128,8785,312887
3102,clean7538.png,22284,3770,0,319546
3103,clean7004.png,106824,16568,21326,200882
3104,clean8888.png,67614,17864,33357,226765
3105,clean0414.png,40290,17326,959,287025
3106,clean2874.png,76019,4375,2558,262648
3107,clean8728.png,59318,8252,355,277675
3108,clean8594.png,66353,5045,0,274202
3109,clean8798.png,4938,20419,68227,252016
3110,clean8707.png,132963,9958,5452,197227
3111,clean7842.png,106492,0,0,239108
3112,clean1771.png,75507,0,0,270093
3113,clean8219.png,94688,4253,1100,245559
3114,clean3442.png,103486,0,0,242114
3115,clean9355.png,27540,20168,3689,294203
3116,clean7827.png,92371,0,0,253229
3117,clean6142.png,75624,2659,1226,266091
3118,clean3883.png,26705,13309,15880,289706
3119,clean5195.png,120946,0,692,223962
3120,clean7345.png,65412,5578,0,274610
3121,clean8059.png,146924,4114,0,194562
3122,clean8321.png,40831,0,1541,303228
3123,clean3866.png,7973,3828,0,333799
3124,clean3735.png,26017,3946,785,314852
3125,clean2383.png,18716,20128,941,305815
3126,clean8742.png,61643,0,0,283957
3127,clean8113.png,158443,432,0,186725
3128,clean5220.png,1239,11841,0,332520
3129,clean9752.png,32791,10837,0,301972
3130,clean1398.png,126023,8228,7607,203742
3131,clean6636.png,85904,12196,17408,230092
3132,clean1696.png,116047,2380,0,227173
3133,clean8951.png,36815,23451,22226,263108
3134,clean7508.png,55745,17493,804,271558
3135,clean1101.png,74620,6617,6538,257825
3136,clean6745.png,45171,4872,2404,293153
3137,clean3240.png,127191,20158,5745,192506
3138,clean6330.png,16176,34169,2232,293023
3139,clean8903.png,29806,8573,5440,301781
3140,clean2519.png,43982,6157,0,295461
3141,clean2442.png,144640,0,0,200960
3142,clean1410.png,8603,0,0,336997
3143,clean8151.png,114372,17501,3539,210188
3144,clean9757.png,37777,0,0,307823
3145,clean0492.png,71324,3915,239,270122
3146,clean6660.png,0,7152,0,338448
3147,clean9260.png,40799,5201,5606,293994
3148,clean6458.png,78706,26216,0,240678
3149,clean6732.png,8195,15493,0,321912
3150,clean6917.png,83768,18471,0,243361
3151,clean1062.png,24225,17799,2528,301048
3152,clean7415.png,37754,20099,21397,266350
3153,clean4630.png,0,9871,0,335729
3154,clean7389.png,76444,9025,0,260131
3155,clean9220.png,124661,0,2429,218510
3156,clean8810.png,41272,24294,5472,274562
3157,clean0439.png,0,5066,2003,338531
3158,clean3324.png,34829,1872,0,308899
3159,clean7340.png,33953,5994,0,305653
3160,clean3105.png,101999,7273,0,236328
3161,clean2057.png,83864,6216,5756,249764
3162,clean1794.png,13781,16581,5117,310121
3163,clean4876.png,67169,0,0,278431
3164,clean2228.png,90441,13281,1069,240809
3165,clean4554.png,119794,16928,1058,207820
3166,clean3460.png,54812,5689,0,285099
3167,clean8317.png,24461,6536,75112,239491
3168,clean2702.png,39215,11928,4798,289659
3169,clean3951.png,64922,13883,5649,261146
3170,clean6222.png,43233,8485,26950,266932
3171,clean3455.png,76997,17203,30435,220965
3172,clean7170.png,0,27042,16602,301956
3173,clean8567.png,8592,21648,584,314776
3174,clean4643.png,104619,7995,17135,215851
3175,clean3498.png,151516,4700,5446,183938
3176,clean9382.png,66545,0,0,279055
3177,clean7297.png,98530,7418,1649,238003
3178,clean7657.png,94050,1431,235,249884
3179,clean3940.png,149013,7924,1537,187126
3180,clean6840.png,160568,9952,10746,164334
3181,clean5556.png,95546,3621,0,246433
3182,clean9476.png,105239,7672,11636,221053
3183,clean3450.png,31515,1142,1176,311767
3184,clean6472.png,44281,9569,0,291750
3185,clean9548.png,22593,2241,0,320766
3186,clean4828.png,97020,17354,0,231226
3187,clean8840.png,67237,246,2794,275323
3188,clean5802.png,99474,2352,1438,242336
